age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
28,services,married,unknown,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
53,services,married,high.school,no,yes,yes,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
58,blue-collar,married,basic,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
45,management,married,basic,no,no,yes,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,technician,married,unknown,no,yes,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,married,high.school,no,no,yes,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,married,high.school,no,no,yes,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
27,blue-collar,single,basic,no,unknown,unknown,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
42,technician,married,high.school,no,no,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,admin.,divorced,basic,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
42,admin.,married,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
27,blue-collar,single,basic,no,no,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
31,student,single,university.degree,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
54,management,divorced,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,self-employed,married,basic,unknown,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
52,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
47,management,divorced,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
49,housemaid,married,basic,unknown,no,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,admin.,single,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
50,blue-collar,married,basic,unknown,no,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,services,married,high.school,no,no,no,telephone,may,mon,1,0,0,nonexistent,93.994,-36.4,4.857,0
55,blue-collar,married,basic,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
47,technician,single,basic,no,no,no,telephone,may,mon,4,0,0,nonexistent,93.994,-36.4,4.857,0
51,retired,married,professional.course,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
47,blue-collar,married,basic,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
56,technician,married,basic,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
53,admin.,married,basic,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
36,blue-collar,married,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,blue-collar,divorced,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
44,blue-collar,divorced,basic,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
39,housemaid,married,basic,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,1
37,admin.,single,high.school,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
60,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,services,married,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,management,divorced,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
31,admin.,married,high.school,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
45,blue-collar,married,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,technician,single,professional.course,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
47,self-employed,married,professional.course,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
35,services,divorced,high.school,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
38,services,single,high.school,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
50,blue-collar,divorced,high.school,unknown,no,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
59,retired,married,professional.course,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,admin.,married,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,admin.,married,basic,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
57,housemaid,divorced,basic,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
41,blue-collar,married,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
27,admin.,single,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,admin.,married,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,management,married,university.degree,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
34,admin.,single,basic,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,divorced,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
56,retired,married,basic,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,blue-collar,married,basic,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
43,services,married,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
54,management,single,basic,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
53,admin.,single,basic,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,technician,single,unknown,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,services,married,basic,unknown,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
54,technician,married,professional.course,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,housemaid,single,professional.course,no,no,no,telephone,may,mon,4,0,0,nonexistent,93.994,-36.4,4.857,0
26,admin.,single,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,married,high.school,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
35,blue-collar,married,basic,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,admin.,married,high.school,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
29,services,single,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,blue-collar,married,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
35,management,married,high.school,no,yes,no,telephone,may,mon,5,0,0,nonexistent,93.994,-36.4,4.857,0
50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,5,0,0,nonexistent,93.994,-36.4,4.857,0
46,services,married,high.school,unknown,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,4,0,0,nonexistent,93.994,-36.4,4.857,0
42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
55,blue-collar,married,basic,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
41,management,married,university.degree,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
57,management,married,professional.course,unknown,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
32,services,single,high.school,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
49,admin.,married,basic,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
58,blue-collar,divorced,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
52,technician,married,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
50,services,divorced,professional.course,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
41,blue-collar,single,basic,unknown,yes,no,telephone,may,mon,4,0,0,nonexistent,93.994,-36.4,4.857,0
33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
57,blue-collar,married,basic,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
48,blue-collar,married,basic,unknown,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
55,technician,married,professional.course,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,management,married,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,services,married,high.school,no,yes,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
53,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
43,unemployed,single,university.degree,no,no,no,telephone,may,mon,4,0,0,nonexistent,93.994,-36.4,4.857,0
36,blue-collar,single,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,married,basic,no,no,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
33,services,married,basic,no,no,no,telephone,may,mon,3,0,0,nonexistent,93.994,-36.4,4.857,0
58,entrepreneur,married,basic,no,yes,no,telephone,may,mon,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
57,management,married,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
45,technician,married,high.school,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
42,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
46,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
36,technician,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
41,self-employed,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
57,admin.,divorced,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
56,management,divorced,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,basic,no,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
22,blue-collar,single,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,services,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,married,unknown,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
41,technician,married,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
38,admin.,single,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
49,admin.,married,university.degree,no,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
30,blue-collar,single,unknown,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,married,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,management,single,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
30,student,single,unknown,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
59,management,married,basic,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
59,management,married,basic,unknown,unknown,unknown,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
41,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
48,housemaid,married,basic,unknown,yes,yes,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
44,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,1
59,retired,unknown,university.degree,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
50,management,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
35,admin.,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
42,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
45,admin.,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
36,technician,married,professional.course,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
56,services,married,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
29,blue-collar,divorced,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,blue-collar,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
52,services,single,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
31,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
36,blue-collar,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
52,services,divorced,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,admin.,married,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,services,married,high.school,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
41,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
55,technician,married,basic,no,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
30,blue-collar,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
57,retired,unknown,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
45,entrepreneur,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
51,blue-collar,married,basic,unknown,yes,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
39,self-employed,single,basic,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
47,admin.,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
27,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,technician,single,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
57,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,entrepreneur,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,management,married,university.degree,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,married,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
58,management,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
31,services,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,self-employed,divorced,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
43,self-employed,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
30,self-employed,single,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
27,services,single,professional.course,no,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
51,services,married,unknown,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
37,technician,married,professional.course,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
46,housemaid,married,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
46,management,married,unknown,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
40,technician,married,professional.course,unknown,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
26,housemaid,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,divorced,basic,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
45,management,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,admin.,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
42,technician,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,1
57,technician,married,basic,unknown,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
57,technician,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,married,basic,no,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
57,technician,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
